season,episode,character,dialogue
1,Close Rick-Counters of the Rick Kind,Rick,"Hey, save your Rick rules for the  sheep-Ricks, Rick-pig."
1,Close Rick-Counters of the Rick Kind,Rick 1,"Fuck me, pal."
1,Close Rick-Counters of the Rick Kind,Rick,"Fuck you?! No no no no no, fuck me!"
1,Close Rick-Counters of the Rick Kind,Rick Council 1,Bring up the holograms!
1,Close Rick-Counters of the Rick Kind,Rick Council 1,"Twenty-seven Ricks brutally murdered in their own timelines. An unprecedented Rick-icidal epidemic. What say you, Earth Rick C-137?"
1,Close Rick-Counters of the Rick Kind,Rick,You think I did this? Why am I the first Rick you pull in every time a Rick stubs his toe?
1,Close Rick-Counters of the Rick Kind,Rick Council 1,You  have a history of non-cooperation with the council.
1,Close Rick-Counters of the Rick Kind,Rick,"Yeah, so does the scientist formerly known as Rick! Wh-wh-wh-why isn't he here in handcuffs?"
1,Close Rick-Counters of the Rick Kind,Rick Council 1,Because he's dead too!
1,Close Rick-Counters of the Rick Kind,Rick crowd,No!
1,Close Rick-Counters of the Rick Kind,Rick Council 1,"Who else would you have us question? You fit the profile! Of all the Ricks in the Central Finite Curve, you're the Malcontent! The rogue."
1,Close Rick-Counters of the Rick Kind,Rick,I'm the Rick! And so were the rest of you before you formed this stupid alliance. You wanted to be safe from the government so you became a stupid government. That makes every Rick here less Rick than me.
1,Close Rick-Counters of the Rick Kind,Rick,"Yeah, murmur it up, d-bags. Now if you'll excuse me, I've got pancakes back home with syrup on top of them. They're about to hit that critical point of syrup absorption that turns the cakes into a gross paste. And I hate to get all Andy Rooney about it, but I think we all like fluffy discs of cake with syrup on top! And I think we also like to be accused of crimes when there's evidence! So as they say in Canada, peace oot!"
1,Close Rick-Counters of the Rick Kind,Rick Council 1,Evidence? Good idea. Scan his Portal Gun!
1,Close Rick-Counters of the Rick Kind,Rick,"Oh, come on. Don't look at another man's Portal Gun history. We-we all go to weird places."
1,Close Rick-Counters of the Rick Kind,Rick Council 1,"Yes, but it appears you alone have been going to the exact timelines and locations in which the murders occured!"
1,Close Rick-Counters of the Rick Kind,Rick,What? That's Rick-diculous. I'm obviously being set up!
1,Close Rick-Counters of the Rick Kind,Rick Council 1,"Earth Rick C-137! The Council of Ricks sentences you to The Machine of Unspeakable Doom, which swaps your conscious and unconscious minds, rendering your fantasies pointless while everything you know becomes impossible to grasp! Also, every ten seconds it stabs your balls."
1,Close Rick-Counters of the Rick Kind,Rick,I've heard enough.
1,Close Rick-Counters of the Rick Kind,Rick,"Run, Morty!"
1,Close Rick-Counters of the Rick Kind,Crowd rick,"Uh uh, not you!"
1,Close Rick-Counters of the Rick Kind,Morty,Aaaaah!
1,Close Rick-Counters of the Rick Kind,Armed Rick 1,Nooo!
1,Close Rick-Counters of the Rick Kind,Armed Rick 2,Arrrrgh! Ahhhh!
1,Close Rick-Counters of the Rick Kind,Armed Rick 3,Aaaah!
1,Close Rick-Counters of the Rick Kind,Armed Ricks 4 and 5,Oof!
1,Close Rick-Counters of the Rick Kind,Morty,Oh! Oooh!
1,Close Rick-Counters of the Rick Kind,Pizza 1,"Yeah, I'd like to order one large person with extra people please."
1,Close Rick-Counters of the Rick Kind,Pizza 2,"White people. No no no no no, black people. And hispanic on half."
1,Close Rick-Counters of the Rick Kind,Phone 1,"Yes, I'd like to order one large sofa chair with extra chair please."
1,Close Rick-Counters of the Rick Kind,Phone 2,"High chair. No no no no no, recliner! And wheelchair on half."
1,Close Rick-Counters of the Rick Kind,Armed Rick 6,They could have gone into any one of these.
1,Close Rick-Counters of the Rick Kind,Sofa 1,"Yeah, I'd like to order one large phone with extra phones please."
1,Close Rick-Counters of the Rick Kind,Sofa 2,"Cellphone. No no no no no, rotary! And payphone on half."
1,Close Rick-Counters of the Rick Kind,Rick,That'll keep 'em  busy for a while.
1,Close Rick-Counters of the Rick Kind,Morty,"Those guys were wrong, right? You don't- you wouldn't kill yourself? y-yourselves?"
1,Close Rick-Counters of the Rick Kind,Rick,"?Course not, Morty! How could that profit me? Someone out there is killing Ricks, and the council ain't gonna stop thinking it's me until we clear our names."
1,Close Rick-Counters of the Rick Kind,Rick,By finding the real Rick killer.
1,Close Rick-Counters of the Rick Kind,Morty,"I'm scared, Rick! Maybe we should go home and stockpile weapons like that show Doomsday Preppers."
1,Close Rick-Counters of the Rick Kind,Rick,"Not really my style, Morty. Besides, your home is most likely swarming with Ricks right now."
1,Close Rick-Counters of the Rick Kind,Rick 1,"Alright, listen, Jerry. If Rick calls, this device is going to trace his location. You just gotta keep 'em on the phone for thirty seconds or longer."
1,Close Rick-Counters of the Rick Kind,Beth,Who wants lemonade?
1,Close Rick-Counters of the Rick Kind,Rick 1,"Oh yeah! Mmm! Oh, delicious!"
1,Close Rick-Counters of the Rick Kind,Rick 2,"Beth,  you're a treasure."
1,Close Rick-Counters of the Rick Kind,Rick 3,"I have a Beth just like you in my  reality, except you know what? She's not as brilliant or  attractive!"
1,Close Rick-Counters of the Rick Kind,Beth,"Aww, thank  you!"
1,Close Rick-Counters of the Rick Kind,All Ricks,Ohohoho! She did it! She did it!
1,Close Rick-Counters of the Rick Kind,Jerry,"Uh, hello?"
1,Close Rick-Counters of the Rick Kind,Rick,"Hey Jerry, it's Rick."
1,Close Rick-Counters of the Rick Kind,Jerry,"Rick! Heyy. Haha, what's- what's up?"
1,Close Rick-Counters of the Rick Kind,Rick,"So listen, the heat's on and  there's nowhere left to turn so Morty and I are just going to fly my spaceship into a black hole."
1,Close Rick-Counters of the Rick Kind,Jerry,What?
1,Close Rick-Counters of the Rick Kind,Rick,"Is that cool with you, dog?"
1,Close Rick-Counters of the Rick Kind,Jerry,"Rick, no! Mortyyyy!"
1,Close Rick-Counters of the Rick Kind,Rick 4,I got it! The call's coming from? inside the house!
1,Close Rick-Counters of the Rick Kind,Rick,The Ricks are probably gonna waste some time messing with Jerry. They won't be able to help themselves. But as soon as they get bored they'll be on to us.
1,Close Rick-Counters of the Rick Kind,Chair waiter,"Phones ?? la clams, and phonesgetti with phoneballs. Anything else?"
1,Close Rick-Counters of the Rick Kind,Rick,"Yeah, more phonesticks please."
1,Close Rick-Counters of the Rick Kind,Phone waiter,"Right away, sir."
1,Close Rick-Counters of the Rick Kind,Morty,"You know Rick, when I first saw all those Ricks and Mortys, I thought ?gee, that kinda devalues our bond.? But then I realised that just means that our relationship must be pretty special to span over all those different timelines."
1,Close Rick-Counters of the Rick Kind,Rick,"Yeah, it's gotta be that way. You're a camouflage."
1,Close Rick-Counters of the Rick Kind,Morty,"Camouflage? Wh-wh-what are you talking about, Rick?"
1,Close Rick-Counters of the Rick Kind,Rick,"Ricks have a very distinct and traceable brainwave due to our genius. The best way to hide from an enemy's radar is to stand near someone with complementary brainwaves that make ours invisible. See, wh-wh-when a Rick is with a Morty, the genius waves get cancelled out by the uh,  Morty waves."
1,Close Rick-Counters of the Rick Kind,Morty,Um? because? our personalities are so different?
1,Close Rick-Counters of the Rick Kind,Rick,"Oh, shit dog! My portal gun was hacked remotely Morty, obviously by the real killer to frame me. But I was able to trace the signal. Come on, let's go!"
1,Close Rick-Counters of the Rick Kind,Rick,Uh-oh!
1,Close Rick-Counters of the Rick Kind,Rick 1,"scuse me, we've tracked a pair of dangerous criminals to this exact location. They look exactly like us, so in order to avoid confusion I'm going to mark us each with a red X right now. That way if someone has a gun and we both tell you to shoot the other one because they're the evil one, you'll know who's lying."
1,Close Rick-Counters of the Rick Kind,Rick 2,"Hey, check it out!"
1,Close Rick-Counters of the Rick Kind,Rick 1,Dammit!
1,Close Rick-Counters of the Rick Kind,Chair waiter,Hey! You didn't pay your bill!
1,Close Rick-Counters of the Rick Kind,Rick 1,The red X! Red X.
1,Close Rick-Counters of the Rick Kind,Rick,"Hey, it's a good thing that space outlet had labcoats and your favourite kind of shirt in stock, huh Morty?"
1,Close Rick-Counters of the Rick Kind,Morty,"Yeah, Rick. I-I heard you the first time. You don't have to keep saying it over and over and over."
1,Close Rick-Counters of the Rick Kind,Rick,"Man, this place is wayyy off the grid. This guy does not wanna be found."
1,Close Rick-Counters of the Rick Kind,Morty,"Well, if he's a Rick, doesn't he just have to stand by a Morty to hide? I mean, isn't that what Mortys are? Human cloaking devices?"
1,Close Rick-Counters of the Rick Kind,Rick,"Morty, you're making a bigger deal out of this than it is."
1,Close Rick-Counters of the Rick Kind,Morty,"Oh my god, Rick, look! There's a bunch of people strapped all over that building!"
1,Close Rick-Counters of the Rick Kind,Rick,"Not people, Morty. Mortys."
1,Close Rick-Counters of the Rick Kind,Morty,Oh my god? wh-why would somebody do this? It's horrible!
1,Close Rick-Counters of the Rick Kind,Rick,"Well, one Morty's enough to hide from the bureaucrats. But you g- you get a whole matrix of Mortys and put 'em in agonising pain. That creates a pattern that can hide even from other Ricks, motherfucker. I fiddled with a  concept like this once."
1,Close Rick-Counters of the Rick Kind,Rick,"On paper, Morty, on paper! I wouldn't do this, it's barbaric overkill. I mean, you could accomplish the same result with like five Mortys and a jumper cable.  Which I also wouldn't do! I'm just saying, it's bad craftsmanship."
1,Close Rick-Counters of the Rick Kind,Beth,Coffee time!
1,Close Rick-Counters of the Rick Kind,Jerry,Ugh.
1,Close Rick-Counters of the Rick Kind,Doofus Rick,Hi Jerry!
1,Close Rick-Counters of the Rick Kind,Jerry,"Leave me alone, I'm working!"
1,Close Rick-Counters of the Rick Kind,Doofus Rick,"Oh, you are? Wh-wh-what do you do?"
1,Close Rick-Counters of the Rick Kind,Jerry,Ugh. I'm- I'm in between advertising jobs.
1,Close Rick-Counters of the Rick Kind,Doofus Rick,"Advertising? Wow! So, people need help figuring out what to buy and then y-you help them?"
1,Close Rick-Counters of the Rick Kind,Jerry,"W-well, it's a little more complicated than that?"
1,Close Rick-Counters of the Rick Kind,Doofus Rick,"Well, I mean, you do it, and you seem like a guy that really has it all together!"
1,Close Rick-Counters of the Rick Kind,Jerry,"Dude, are you? wh- you're being a dick, right?"
1,Close Rick-Counters of the Rick Kind,Doofus Rick,"Oh gosh, wh- I hope not! I-I-I-I wouldn't want to offend you in any way!"
1,Close Rick-Counters of the Rick Kind,Jerry,You're really a Rick?
1,Close Rick-Counters of the Rick Kind,Doofus Rick,Ohoho! Y-of course I am! Just as much as my Morty's a Morty!
1,Close Rick-Counters of the Rick Kind,Jerry,"Hey, he looks a lot like Eric Stoltz from the movie 'mask.? You know, the one with Cher in it?"
1,Close Rick-Counters of the Rick Kind,Doofus Rick,"That's right, Jerry! He-he's from a reality where everyone is Eric Stoltz mask people! He's Eric Stoltz mask Morty! They assigned him to me because? I never had any kids of my own. But if I did, boy, I'd love 'em  if they were as smart and as successful as you are, Jerry."
1,Close Rick-Counters of the Rick Kind,Rick 1,"Hey, get a load of this! Jerry's hanging out with doofus Rick."
1,Close Rick-Counters of the Rick Kind,Rick 2,"Haha, this is perfect."
1,Close Rick-Counters of the Rick Kind,Doofus Rick,I'm not doofus Rick! I'm Rick J-19-Zeta-7!
1,Close Rick-Counters of the Rick Kind,Rick 1,"Oh, is that the timeline where everybody eats poop? Jerry, you know this guy eats poop, right?"
1,Close Rick-Counters of the Rick Kind,Doofus Rick,Hey! I don't eat poop! Y-you guys are always so mean to me!
1,Close Rick-Counters of the Rick Kind,Doofus Rick,"I guess it's only fair to tell you now, Jerry? I'm the worst Rick of them all."
1,Close Rick-Counters of the Rick Kind,Jerry,"According to who? Other versions of you? If I've learned one thing, it's that before you get anywhere in life, you gotta stop listening to yourself."
1,Close Rick-Counters of the Rick Kind,Doofus Rick,"Wow, you really are wise, Jerry. I-I guess that's why you work in advertising!"
1,Close Rick-Counters of the Rick Kind,Jerry,The fact that you feel that way makes you the best Rick of them all.
1,Close Rick-Counters of the Rick Kind,Morty,You don't care about me at all! I'm no different than that jacket you've got on! Y-y-or-or your stupid portal gun! I'm just a tool! I-I'm just an object!
1,Close Rick-Counters of the Rick Kind,Rick,"Hey, it's your choice to take it personally, Morty. Now for the love of god, be quiet! The point of this is to get the drop on the guy!"
1,Close Rick-Counters of the Rick Kind,Morty,"You know what Rick, I'll tell you something! I'm more than a human shield!"
1,Close Rick-Counters of the Rick Kind,Rick,"Yeah, that's right! You are! You're a perfect impenetrable suit of human armour, Morty! Because you're as dumb as I am smart! Which is why when I say 'shut up? it's really good advice."
1,Close Rick-Counters of the Rick Kind,Rick,"Great, nice work, Morty."
1,Close Rick-Counters of the Rick Kind,Rick,Urrgh.
1,Close Rick-Counters of the Rick Kind,Evil Rick,"Ooh, look at you, C-137! You're- aren't you a tough customer?"
1,Close Rick-Counters of the Rick Kind,Rick,"The slow clap? Really? Kinda played out, dude."
1,Close Rick-Counters of the Rick Kind,Evil Rick,"Not in this dimension it isn't. In fact, hah, I invented it and nobody else has ever even done it here before."
1,Close Rick-Counters of the Rick Kind,Rick,Well lah-dee-dah.
1,Close Rick-Counters of the Rick Kind,Evil Rick,"Hey, that's mine!"
1,Close Rick-Counters of the Rick Kind,Rick,"I don't like the look of that Rick, Morty. We gotta escape."
1,Close Rick-Counters of the Rick Kind,Morty,"I'm not gonna help you, Rick. Y-you're a monster."
1,Close Rick-Counters of the Rick Kind,Rick,"Don't be Rickdiculous, Morty."
1,Close Rick-Counters of the Rick Kind,Morty,W-will you stop saying that? It's stupid.
1,Close Rick-Counters of the Rick Kind,Evil Rick,Take his Morty away.
1,Close Rick-Counters of the Rick Kind,Evil Morty,Come with me.
1,Close Rick-Counters of the Rick Kind,Morty,"Yeah, gladly. Geez man, Ricks huh?"
1,Close Rick-Counters of the Rick Kind,Morty,"Hey man, you seem to know how this place works. Is there any way we can? shut down that grid and rescue all those Mortys outside?"
1,Close Rick-Counters of the Rick Kind,Evil Morty,It would be pointless. Mortys have no chance of defeating a Rick.
1,Close Rick-Counters of the Rick Kind,Evil Morty,In here.
1,Close Rick-Counters of the Rick Kind,Evil Rick,"Ahh, isn't it beautiful?"
1,Close Rick-Counters of the Rick Kind,Rick,"Yeah, yeah, looks like payday at Neverland ranch in here. Zing!"
1,Close Rick-Counters of the Rick Kind,Lobster alien,Hehehehehehehehehe.
1,Close Rick-Counters of the Rick Kind,Rick,That guy got it.
1,Close Rick-Counters of the Rick Kind,Evil Rick,"Ah-ah Rick, quiet. You're missing my symphony."
