season,episode,character,dialogue
4,Star Mort Rickturn of the Jerri,Morty,"Uh, yes."
4,Star Mort Rickturn of the Jerri,Morty,"Uh, I can."
4,Star Mort Rickturn of the Jerri,Dr. Wong,"Jerry, do you agree that the use of puppets makes you seem dumb and crazy?"
4,Star Mort Rickturn of the Jerri,Jerry,"I don't think ""crazy"" is a responsible word to use in..."
4,Star Mort Rickturn of the Jerri,Dr Wong,It is now. This is crazy. You're being crazy.
4,Star Mort Rickturn of the Jerri,Jerry,"They do it in therapy on TV. Well,"
4,Star Mort Rickturn of the Jerri,Dr Wong,"TV gives British people prizes for baking, Jerry."
4,Star Mort Rickturn of the Jerri,Jerry,Tonya?
4,Star Mort Rickturn of the Jerri,Beth,Tammy?
4,Star Mort Rickturn of the Jerri,Jerry,Tammya? Tammya.
4,Star Mort Rickturn of the Jerri,Tammy,"Hi, Mrs. Smith. I like your hair better this way. How's the stomach?"
4,Star Mort Rickturn of the Jerri,Beth,What?
4,Star Mort Rickturn of the Jerri,Jerry,"Hey! I only said ""hey."" It's not like I can do more than that."
4,Star Mort Rickturn of the Jerri,Tammy,"As much as I'd like to kill you, my superiors have some questions about the Defiance."
4,Star Mort Rickturn of the Jerri,Beth,I don't have a...
4,Star Mort Rickturn of the Jerri,Beth,"I have a Defiance? Oh, God, I'm a clone."
4,Star Mort Rickturn of the Jerri,Tammy,That's your defense?
4,Star Mort Rickturn of the Jerri,Beth,"No, my defense is eat me."
4,Star Mort Rickturn of the Jerri,Jerry,"Hey! Ah! We've been over this. All I do is say ""hey."""
4,Star Mort Rickturn of the Jerri,Rick,"Smart guns, white-list human life. And the therapist.  Tammy, this is the office where my family works to better itself."
4,Star Mort Rickturn of the Jerri,Tammy,"What, and that makes it sacred?"
4,Star Mort Rickturn of the Jerri,Rick,"No, it makes it a place I've rigged with a lot of voice-activated escape contingencies.  These are all good points. I need to take a long look at myself."
4,Star Mort Rickturn of the Jerri,Dr Wong,I'd like to discuss that.
4,Star Mort Rickturn of the Jerri,Rick,"I don't discuss problems, I incinerate them. Everybody in the car. Everybody in my family, not the world. Jesus, Wong. Boundaries."
4,Star Mort Rickturn of the Jerri,Dr Wong,I'm better than this job.
4,Star Mort Rickturn of the Jerri,Rick,"Your children are down there invisible, Jerry. ""Make a portal""? Father of the year back here."
4,Star Mort Rickturn of the Jerri,Beth,"Well, you're one to talk. You told me I wasn't a clone."
4,Star Mort Rickturn of the Jerri,Rick,Y-You're not a clone.
4,Star Mort Rickturn of the Jerri,Beth,"And who is that? Uh, uh, a clone."
4,Star Mort Rickturn of the Jerri,Beth,Why would you make a clone of me just to send the clone into space?
4,Star Mort Rickturn of the Jerri,Rick,"Well, you didn't want to go, and I thought, ""Okay, that's cool."" But then I thought, ""Well, you know what would be even cooler is a space daughter,"" s-so I made one. And I put a bomb in her neck in case she ever came back."
4,Star Mort Rickturn of the Jerri,Jerry,Father of the year.
4,Star Mort Rickturn of the Jerri,Rick,She wasn't supposed to come back.
4,Star Mort Rickturn of the Jerri,Beth,Why did she?
4,Star Mort Rickturn of the Jerri,Rick,"Well, she found a bomb in her neck. Wouldn't you?"
4,Star Mort Rickturn of the Jerri,Jerry,Father of the year.
4,Star Mort Rickturn of the Jerri,Rick,Shut up!
4,Star Mort Rickturn of the Jerri,Beth,I'm tired of believing you. I want to talk to her.
4,Star Mort Rickturn of the Jerri,Rick,"No, you don't. Jerry, do something."
4,Star Mort Rickturn of the Jerri,Jerry,Hey.
4,Star Mort Rickturn of the Jerri,Beth,He told me you're the clone.
4,Star Mort Rickturn of the Jerri,Space Beth,What do you think he told me?
4,Star Mort Rickturn of the Jerri,Beth,You're the clone?
4,Star Mort Rickturn of the Jerri,Space Beth,"Wow, naive and attractive."
4,Star Mort Rickturn of the Jerri,Beth,"Wow, jaded and hot."
4,Star Mort Rickturn of the Jerri,Rick,"I know this is bad parenting, but if you stop fighting, you both get McDonald's."
4,Star Mort Rickturn of the Jerri,Space Beth,"How about I just blow my brains out, starting with hers?"
4,Star Mort Rickturn of the Jerri,Rick,"Okay, Wendy's. We love Wendy's. I-I think they even gave us some money."
4,Star Mort Rickturn of the Jerri,Tammy,Drop it. Don't move!
4,Star Mort Rickturn of the Jerri,Tammy,"Everybody, shut up! You're all saying different shit. Wait, so there are two of them?"
4,Star Mort Rickturn of the Jerri,Jerry,"More importantly, which one is mine?"
4,Star Mort Rickturn of the Jerri,Rick,"Uh, neither, chauvinist."
4,Star Mort Rickturn of the Jerri,Tammy,Whatever. Take them both.  ?  ?
4,Star Mort Rickturn of the Jerri,Rick,Cool beam. But let's bargain. I'm the one you really want.
4,Star Mort Rickturn of the Jerri,Tammy,Excuse me?
4,Star Mort Rickturn of the Jerri,Rick,"Uh, smartest man in the universe? Secret to interdimensional travel? Ask your bosses."
4,Star Mort Rickturn of the Jerri,Tammy,"My bosses are bugs, Rick. You killed the old ones. The new ones are half my age. They know if you're left alone, you're a non-threat."
4,Star Mort Rickturn of the Jerri,Jerry,Oofa!
4,Star Mort Rickturn of the Jerri,Tammy,We got the payload. Fire up the NX-5. Earth's going Ta-ta. You might want to do that thing where you find a new universe where you can suck yourself off.
4,Star Mort Rickturn of the Jerri,Rick,You can't tell me what to do.
4,Star Mort Rickturn of the Jerri,Tammy,Awesome. He resisted. We can shoot him.
4,Star Mort Rickturn of the Jerri,Jerry,Wha?i
4,Star Mort Rickturn of the Jerri,Rck,"Just go with it, Jerry. Everybody, drop your guns... except for Jerry! Fucking classic.  Holy shit. Morty."
4,Star Mort Rickturn of the Jerri,Morty,And Summer.
4,Star Mort Rickturn of the Jerri,Morty,W-We worked together. That's... that's our arc.
4,Star Mort Rickturn of the Jerri,Summer,We went from siblings to invisible to working together.
4,Star Mort Rickturn of the Jerri,Morty,"It's not ""Citizen Kane,"" but why compete with whatever's going on here, you know?"
4,Star Mort Rickturn of the Jerri,Rick,You made me go to a wedding. And you killed my best friend. I shoulda said that one first.
4,Star Mort Rickturn of the Jerri,Rick,"Ugh, guess the galaxy's most-wanted mammal needs her daddy to come change her diapie. Come on, kids, we have to go do a fucking piece of shit ""Star Wars."""
4,Star Mort Rickturn of the Jerri,Rick,"Oh, am I not a non-threat now?"
4,Star Mort Rickturn of the Jerri,Rick,"Summer, try unlocking that door by scanning your high-school friend's dead face."
4,Star Mort Rickturn of the Jerri,Jerry,"Uh, I have... I have to pee."
4,Star Mort Rickturn of the Jerri,Rick,Pee on the floor. It's a Death Star.
4,Star Mort Rickturn of the Jerri,Jerry,"Okay, but there's rebellion and then there's..."
4,Star Mort Rickturn of the Jerri,Summer,"Here, Dad."
4,Star Mort Rickturn of the Jerri,Jerry,Perfect.
4,Star Mort Rickturn of the Jerri,Summer,What am I doing wrong?
4,Star Mort Rickturn of the Jerri,Rick,"Ugh, her eyes are closed. Morty, open the left one. I've got the right. She died the way she lived, overserialized. I'm gonna rescue your mom and her clone without revealing which is which. You two find the NX-5 and shut it down. I mean, don't die trying. There's infinite Earths. If you can save this one, it's gravy."
4,Star Mort Rickturn of the Jerri,Morty,Dream team rides again!
4,Star Mort Rickturn of the Jerri,Summer,"Oh, yeah, we're like Luke and Leia. Uh, except no kissing part. What's another famous brother-sister team?"
4,Star Mort Rickturn of the Jerri,Morty,"Uh, Hansel and Gretel?"
4,Star Mort Rickturn of the Jerri,Summer,"Yeah, right, those two were fucking. Dad, we need the belt."
4,Star Mort Rickturn of the Jerri,Jerry,I can't go with you guys watching.
4,Star Mort Rickturn of the Jerri,Morty,You're invisible.
4,Star Mort Rickturn of the Jerri,Jerry,What if the pee isn't?
4,Star Mort Rickturn of the Jerri,Morty,You know what? We don't need invisibility. Working together is our belt.
4,Star Mort Rickturn of the Jerri,Summer,That's our arc. Let's do it. I'm gonna go ahead and whistle. That's how good I feel.
4,Star Mort Rickturn of the Jerri,Jerry,"Oh, God. I knew it. Ugh, this floor isn't level."
4,Star Mort Rickturn of the Jerri,Beth,Are they gonna torture us?
4,Star Mort Rickturn of the Jerri,Space Beth,Unless you plan on telling them what I know. Last chance to guess who was the clone.
4,Star Mort Rickturn of the Jerri,Beth,"You're his daughter. Just something about the eyes, the shameless abandonment of your family. However can I live with myself?"
4,Star Mort Rickturn of the Jerri,Space Beth,"One theory... I was designed by your father to live with myself, which would mean you made a conscious choice to swallow your dreams with cheap wine and dinosaur pasta."
4,Star Mort Rickturn of the Jerri,Beth,"You know that's the kind Jerry likes, same way I know the only goddamn dream you'll ever follow is your shitty father's approval."
4,Star Mort Rickturn of the Jerri,Space Beth,You fetch your shitty father's lemonade.
4,Star Mort Rickturn of the Jerri,Beth,You cosplay as your shitty father in his 30s.
4,Star Mort Rickturn of the Jerri,Rick,"More like dead alert. What else? What else? I wrote some stuff down in my Notes app. Let me just find it. Screw it. Beth, if... if one of you is still alive, you're my real daughter. If you're both alive, don't hurt the other one. She's just a clone. She's not worth it. I'm coming, baby."
4,Star Mort Rickturn of the Jerri,Space Beth,That piece of shit.
4,Star Mort Rickturn of the Jerri,Bath,That piece of shit.
4,Star Mort Rickturn of the Jerri,Space Beth,"I came back kill him, you know."
4,Star Mort Rickturn of the Jerri,Beth,I'd like to help.
4,Star Mort Rickturn of the Jerri,Phoenix Person,It is now Phoenix Person.
4,Star Mort Rickturn of the Jerri,Rick,"You're working for them? What did they do to you, BP?"
4,Star Mort Rickturn of the Jerri,Phoenix Person,It is now PP. Where is Tammy?
4,Star Mort Rickturn of the Jerri,Rick,"Oh, don't worry about her. I killed her."
4,Star Mort Rickturn of the Jerri,Phoenix Person,I loved her.
4,Star Mort Rickturn of the Jerri,Rick,"Really? Huh. Then can I suggest, as an alternate name, Crazy Pussy Whipped Person?"
4,Star Mort Rickturn of the Jerri,Rick,It's funny. I always wondered who would win if we ever fought.
4,Star Mort Rickturn of the Jerri,Phoenix Person,Then you were always a bad friend.
4,Star Mort Rickturn of the Jerri,Summer,"Morty, we had one grenade. He had a gun. Whatever. Come on."
4,Star Mort Rickturn of the Jerri,Morty,You gave it away!
4,Star Mort Rickturn of the Jerri,Summer,You said we didn't need it. I wish you were never born.
4,Star Mort Rickturn of the Jerri,Morty,You were an accident.
4,Star Mort Rickturn of the Jerri,Space Beth,"You kill a good bug, for a horse doctor."
4,Star Mort Rickturn of the Jerri,Beth,"Thanks, me. Maybe we could do, like, a ""Parent Trap"" thing together sometime."
4,Star Mort Rickturn of the Jerri,Space Beth,As long as you mean the Lindsay Lohan version.  Naturally.
4,Star Mort Rickturn of the Jerri,Morty,"Hey, over here. Look at me."
4,Star Mort Rickturn of the Jerri,Morty,"I used to be invisible, but now I'm the opposite."
4,Star Mort Rickturn of the Jerri,Morty,I killed them! I-I did... I did it offscreen.
4,Star Mort Rickturn of the Jerri,Summer,"God damn it. Morty, fix your underwear. I saw your balls for a second."
4,Star Mort Rickturn of the Jerri,Morty,That's on you.
4,Star Mort Rickturn of the Jerri,Rick,"Never thought this was how I'd die.  We're nowhere near Venice, and you're not a dwarf in a raincoat."
4,Star Mort Rickturn of the Jerri,Space Beth,"Step back. You're not killing him till we kick his ass, Bird Person."
4,Star Mort Rickturn of the Jerri,"""Tammy""","Bird Person, stop. It's me, that Tammy girl."
4,Star Mort Rickturn of the Jerri,Phoenix Person,"Tammy, this is unexpected. I was told you were dead. That is ab-so-lute-ly not true. I'm more alive than I've ever been."
4,Star Mort Rickturn of the Jerri,Beth,Saved the day with puppeting. Only one with a decent arc. He does have his moments.
4,Star Mort Rickturn of the Jerri,Summer,"Mom, Dad! Mom. Uh, we did it! Morty became super visible!"
4,Star Mort Rickturn of the Jerri,Morty,Summer put my jeans in a laser!
4,Star Mort Rickturn of the Jerri,Beth,"Morty, look at your little balls! I know! Bring it in here, guys. Damn, this thing has twin turbines?"
4,Star Mort Rickturn of the Jerri,Morty,I'll forgive you for abandoning us if you let me drive it. That works for me...
4,Star Mort Rickturn of the Jerri,Space Beth,"I was just gonna give you space cigarettes. I love having two moms. And I love having two wives. Never gonna happen, Jerry."
4,Star Mort Rickturn of the Jerri,Rick,You jerk-offs ready to get the answers to your burning questions?
